,image,label
1175,C176P137NThinF_IMG_20151201_114035_cell_138.png,1
1176,C70P31_ThinF_IMG_20150819_142239_cell_14.png,1
1177,C176P137NThinF_IMG_20151201_114035_cell_122.png,1
1178,C144P105ThinF_IMG_20151015_155004_cell_24.png,1
1179,C126P87ThinF_IMG_20151004_105100_cell_111.png,1
1180,C59P20thinF_IMG_20150803_113139_cell_25.png,1
1181,C84P45ThinF_IMG_20150818_101550_cell_101.png,1
1182,C240ThinF_IMG_20151127_115545_cell_63.png,1
1183,C39P4thinF_original_IMG_20150622_111942_cell_22.png,1
1184,C114P75ThinF_IMG_20150930_150833_cell_73.png,1
1185,C184P145ThinF_IMG_20151203_103114_cell_161.png,1
1186,C189P150ThinF_IMG_20151203_141719_cell_11.png,1
1187,C211ThinF_IMG_20151029_163959_cell_82.png,1
1188,C147P108ThinF_IMG_20151115_101156_cell_104.png,1
1189,C59P20thinF_IMG_20150803_111333_cell_175.png,1
1190,C186P147NThinF_IMG_20151203_150222_cell_172.png,1
1191,C91P52ThinF_IMG_20150821_124739_cell_198.png,1
1192,C81P42ThinF_IMG_20150817_120712_cell_161.png,1
1193,C176P137NThinF_IMG_20151201_121303_cell_120.png,1
1194,C47P8thin_Original_Motic_IMG_20150714_093806_cell_9.png,1
1195,C179P140ThinF_IMG_20151127_153852_cell_174.png,1
1196,C98P59ThinF_IMG_20150917_154235_cell_85.png,1
1197,C172P133ThinF_IMG_20151119_155343_cell_270.png,1
1198,C62P23N_ThinF_IMG_20150818_133307_cell_141.png,1
1199,C39P4thinF_original_IMG_20150622_105253_cell_108.png,1
1200,C101P62ThinF_IMG_20150923_170344_cell_94.png,1
1201,C7NthinF_IMG_20150611_104609_cell_76.png,1
1202,C89P50ThinF_IMG_20150820_162300_cell_108.png,1
1203,C101P62ThinF_IMG_20150918_151006_cell_29.png,1
1204,C204ThinF_IMG_20151029_112231_cell_117.png,1
1205,C136P97ThinF_IMG_20151005_141803_cell_112.png,1
1206,C63P24N_ThinF_IMG_20150818_143757_cell_178.png,1
1207,C133P94ThinF_IMG_20151004_153930_cell_99.png,1
1208,C184P145ThinF_IMG_20151203_104030_cell_19.png,1
1209,C110P71ThinF_IMG_20150930_105319_cell_187.png,1
1210,C140P101ThinF_IMG_20151005_210309_cell_181.png,1
1211,C97P58ThinF_IMG_20150917_151903_cell_1.png,1
1212,C184P145ThinF_IMG_20151203_104153_cell_142.png,1
1213,C93P54ThinF_IMG_20150821_163815_cell_212.png,1
1214,C59P20thinF_IMG_20150803_113139_cell_45.png,1
1215,C81P42ThinF_IMG_20150817_120351_cell_184.png,1
1216,C223ThinF_IMG_20151112_103809_cell_173.png,1
1217,C174P135NThinF_IMG_20151127_135342_cell_199.png,1
1218,C84P45ThinF_IMG_20150818_104849_cell_1.png,1
1219,C186P147NThinF_IMG_20151203_150322_cell_166.png,1
1220,C180P141NThinF_IMG_20151201_163751_cell_142.png,1
1221,C110P71ThinF_IMG_20150930_105925_cell_28.png,1
1222,C156P117ThinF_IMG_20151115_154022_cell_279.png,1
1223,C157P118ThinF_IMG_20151115_163611_cell_35.png,1
1224,C132P93ThinF_IMG_20151004_153030_cell_12.png,1
1225,C164P125ThinF_IMG_20151116_115604_cell_3.png,1
1226,C68P29N_ThinF_IMG_20150819_133236_cell_202.png,1
1227,C186P147NThinF_IMG_20151203_150557_cell_185.png,1
1228,C84P45ThinF_IMG_20150818_104849_cell_17.png,1
1229,C127P88ThinF_IMG_20151004_111220_cell_53.png,1
1230,C48P9thinF_IMG_20150721_164031_cell_6.png,1
1231,C45P6ThinF_IMG_20151130_155110_cell_198.png,1
1232,C181P142ThinF_IMG_20151127_155914_cell_8.png,1
1233,C132P93ThinF_IMG_20151004_151811_cell_146.png,1
1234,C113P74ThinF_IMG_20150930_134355_cell_117.png,1
1235,C107P68ThinF_IMG_20150924_222415_cell_182.png,1
1236,C234ThinF_IMG_20151112_162940_cell_186.png,1
1237,C230ThinF_IMG_20151112_150329_cell_96.png,1
1238,C147P108ThinF_IMG_20151115_101317_cell_160.png,1
1239,C182P143NThinF_IMG_20151201_171950_cell_213.png,1
1240,C177P138NThinF_IMG_20151201_142942_cell_170.png,1
1241,C52P13thinF_IMG_20150725_124606_cell_161.png,1
1242,C141P102ThinF_IMG_20151005_214033_cell_113.png,1
1243,C157P118ThinF_IMG_20151115_164026_cell_54.png,1
1244,C174P135NThinF_IMG_20151127_135435_cell_200.png,1
1245,C46P7ThinF_IMG_20151130_210843_cell_42.png,1
1246,C92P53ThinF_IMG_20150821_151646_cell_202.png,1
1247,C62P23N_ThinF_IMG_20150818_132811_cell_150.png,1
1248,C225ThinF_IMG_20151112_113735_cell_257.png,1
1249,C68P29N_ThinF_IMG_20150819_133447_cell_128.png,1
1250,C164P125ThinF_IMG_20151116_115149_cell_47.png,1
1251,C121P82ThinF_IMG_20151002_134953_cell_37.png,1
1252,C107P68ThinF_IMG_20150924_222415_cell_180.png,1
1253,C136P97ThinF_IMG_20151005_142437_cell_31.png,1
1254,C39P4thinF_original_IMG_20150622_113842_cell_9.png,1
1255,C87P48ThinF_IMG_20150820_144714_cell_24.png,1
1256,C132P93ThinF_IMG_20151004_153030_cell_22.png,1
1257,C173P134NThinF_IMG_20151130_115339_cell_253.png,1
1258,C140P101ThinF_IMG_20151005_210026_cell_167.png,1
1259,C136P97ThinF_IMG_20151005_143329_cell_85.png,1
1260,C68P29N_ThinF_IMG_20150819_134712_cell_61.png,1
1261,C182P143NThinF_IMG_20151201_171836_cell_162.png,1
1262,C181P142ThinF_IMG_20151127_155722_cell_179.png,1
1263,C80P41ThinF_IMG_20150817_111943_cell_9.png,1
1264,C82P43ThinF_IMG_20150817_123500_cell_246.png,1
1265,C59P20thinF_IMG_20150803_112802_cell_20.png,1
1266,C234ThinF_IMG_20151112_162759_cell_236.png,1
1267,C182P143NThinF_IMG_20151201_172842_cell_27.png,1
1268,C132P93ThinF_IMG_20151004_151811_cell_129.png,1
1269,C4thin_original_IMG_20150608_165540_cell_245.png,1
1270,C39P4thinF_original_IMG_20150622_113126_cell_5.png,1
1271,C116P77ThinF_IMG_20150930_171558_cell_102.png,1
1272,C46P7ThinF_IMG_20151130_205719_cell_135.png,1
1273,C47P8thin_Original_Motic_IMG_20150714_093600_cell_57.png,1
1274,C129P90ThinF_IMG_20151004_133244_cell_78.png,1
1275,C49P10thinF_IMG_20150724_102330_cell_234.png,1
1276,C230ThinF_IMG_20151112_150730_cell_155.png,1
1277,C175P136NThinF_IMG_20151127_142326_cell_229.png,1
1278,C147P108ThinF_IMG_20151115_095606_cell_154.png,1
1279,C179P140ThinF_IMG_20151127_153420_cell_159.png,1
1280,C51AP12thinF_IMG_20150724_153313_cell_98.png,1
1281,C86P47ThinF_IMG_20150820_124259_cell_189.png,1
1282,C3thin_original_IMG_20150608_163047_cell_214.png,1
1283,C59P20thinF_IMG_20150803_113139_cell_54.png,1
1284,C149P110ThinF_IMG_20151115_114910_cell_293.png,1
1285,C93P54ThinF_IMG_20150821_163815_cell_215.png,1
1286,C106P67ThinF_IMG_20150924_103636_cell_99.png,1
1287,C64P25N_ThinF_IMG_20150818_153517_cell_49.png,1
1288,C12NThinF_IMG_20150614_125741_cell_155.png,1
1289,C101P62ThinF_IMG_20150918_151942_cell_83.png,1
1290,C133P94ThinF_IMG_20151004_154919_cell_127.png,1
1291,C42P5thin_original_IMG_20150623_135251_cell_92.png,1
1292,C145P106ThinF_IMG_20151016_155121_cell_1.png,1
1293,C175P136NThinF_IMG_20151127_141253_cell_218.png,1
1294,C116P77ThinF_IMG_20150930_171558_cell_127.png,1
1295,C133P94ThinF_IMG_20151004_155144_cell_118.png,1
1296,C133P94ThinF_IMG_20151004_154158_cell_123.png,1
1297,C38P3thinF_original_IMG_20150621_112116_cell_48.png,1
1298,C80P41ThinF_IMG_20150817_112557_cell_14.png,1
1299,C129P90ThinF_IMG_20151004_134944_cell_11.png,1
1300,C236ThinF_IMG_20151127_102516_cell_254.png,1
1301,C148P109ThinF_IMG_20151115_112538_cell_62.png,1
1302,C182P143NThinF_IMG_20151201_172759_cell_37.png,1
1303,C116P77ThinF_IMG_20150930_171635_cell_73.png,1
1304,C120P81ThinF_IMG_20151002_130918_cell_199.png,1
1305,C149P110ThinF_IMG_20151115_114729_cell_267.png,1
1306,C148P109ThinF_IMG_20151115_112538_cell_8.png,1
1307,C80P41ThinF_IMG_20150817_110348_cell_126.png,1
1308,C140P101ThinF_IMG_20151005_205922_cell_171.png,1
1309,C80P41ThinF_IMG_20150817_110957_cell_136.png,1
1310,C39P4thinF_original_IMG_20150622_114804_cell_16.png,1
1311,C120P81ThinF_IMG_20151002_130918_cell_45.png,1
1312,C103P64ThinF_IMG_20150918_164331_cell_185.png,1
1313,C123P84ThinF_IMG_20151002_152330_cell_197.png,1
1314,C128P89ThinF_IMG_20151004_131129_cell_159.png,1
1315,C97P58ThinF_IMG_20150917_152225_cell_8.png,1
1316,C118P79ThinF_IMG_20151002_105346_cell_166.png,1
1317,C59P20thinF_IMG_20150803_113051_cell_188.png,1
1318,C175P136NThinF_IMG_20151127_142009_cell_232.png,1
1319,C91P52ThinF_IMG_20150821_125154_cell_111.png,1
1320,C184P145ThinF_IMG_20151203_102405_cell_93.png,1
1321,C135P96ThinF_IMG_20151005_124359_cell_150.png,1
1322,C57P18thinF_IMG_20150729_110134_cell_80.png,1
1323,C72P33_ThinF_IMG_20150815_104843_cell_173.png,1
1324,C230ThinF_IMG_20151112_150329_cell_232.png,1
1325,C167P128ReThinF_IMG_20151201_110011_cell_238.png,1
1326,C97P58ThinF_IMG_20150917_151320_cell_152.png,1
1327,C99P60ThinF_IMG_20150918_141351_cell_101.png,1
1328,C181P142ThinF_IMG_20151127_160434_cell_171.png,1
1329,C148P109ThinF_IMG_20151115_112333_cell_244.png,1
1330,C161P122ThinF_IMG_20151116_101722_cell_25.png,1
1331,C167P128ReThinF_IMG_20151201_105559_cell_235.png,1
1332,C182P143NThinF_IMG_20151201_172257_cell_164.png,1
1333,C91P52ThinF_IMG_20150821_124311_cell_24.png,1
1334,C59P20thinF_IMG_20150803_112858_cell_176.png,1
1335,C167P128ReThinF_IMG_20151201_105102_cell_42.png,1
1336,C228ThinF_IMG_20151112_142216_cell_146.png,1
1337,C227ThinF_IMG_20151112_135818_cell_152.png,1
1338,C55P16thinF_IMG_20150728_121151_cell_16.png,1
1339,C178P139NThinF_IMG_20151201_153846_cell_113.png,1
1340,C150P111ThinF_IMG_20151115_115922_cell_220.png,1
1341,C101P62ThinF_IMG_20150918_155731_cell_25.png,1
1342,C211ThinF_IMG_20151029_164248_cell_38.png,1
1343,C82P43ThinF_IMG_20150817_125114_cell_5.png,1
1344,C188P149ThinF_IMG_20151203_134449_cell_204.png,1
1345,C146P107ThinF_IMG_20151018_134554_cell_101.png,1
1346,C39P4thinF_original_IMG_20150622_114609_cell_32.png,1
1347,C144P105ThinF_IMG_20151015_160529_cell_276.png,1
1348,C136P97ThinF_IMG_20151005_140646_cell_27.png,1
1349,C68P29N_ThinF_IMG_20150819_133236_cell_154.png,1
1350,C111P72ThinF_IMG_20150930_113610_cell_198.png,1
1351,C116P77ThinF_IMG_20150930_171844_cell_119.png,1
1352,C234ThinF_IMG_20151112_162940_cell_215.png,1
1353,C46P7ThinF_IMG_20151130_210123_cell_1.png,1
1354,C137P98ThinF_IMG_20151005_160918_cell_66.png,1
1355,C201ThinF_IMG_20150930_143544_cell_118.png,1
1356,C129P90ThinF_IMG_20151004_133244_cell_89.png,1
1357,C116P77ThinF_IMG_20150930_171635_cell_89.png,1
1358,C180P141NThinF_IMG_20151201_164714_cell_187.png,1
1359,C90P51ThinF_IMG_20150821_115056_cell_224.png,1
1360,C99P60ThinF_IMG_20150918_141520_cell_104.png,1
1361,C179P140ThinF_IMG_20151127_153350_cell_183.png,1
1362,C146P107ThinF_IMG_20151018_140342_cell_249.png,1
1363,C116P77ThinF_IMG_20150930_171844_cell_118.png,1
1364,C84P45ThinF_IMG_20150818_101146_cell_59.png,1
1365,C184P145ThinF_IMG_20151203_104030_cell_21.png,1
1366,C81P42ThinF_IMG_20150817_115942_cell_44.png,1
1367,C134P95ThinF_IMG_20151005_121048_cell_109.png,1
1368,C101P62ThinF_IMG_20150923_170344_cell_83.png,1
1369,C84P45ThinF_IMG_20150818_101412_cell_101.png,1
1370,C100P61ThinF_IMG_20150918_150041_cell_76.png,1
1371,C184P145ThinF_IMG_20151203_104030_cell_10.png,1
1372,C80P41ThinF_IMG_20150817_110348_cell_4.png,1
1373,C62P23N_ThinF_IMG_20150818_133307_cell_129.png,1
1374,C91P52ThinF_IMG_20150821_124937_cell_209.png,1
1375,C89P50ThinF_IMG_20150820_162300_cell_210.png,1
1376,C184P145ThinF_IMG_20151203_102405_cell_98.png,1
1377,C59P20thinF_IMG_20150803_112858_cell_194.png,1
1378,C48P9thinF_IMG_20150721_164304_cell_30.png,1
1379,C180P141NThinF_IMG_20151201_170021_cell_38.png,1
1380,C2NThinF_IMG_20150604_114631_cell_204.png,1
1381,C137P98ThinF_IMG_20151005_161306_cell_21.png,1
1382,C186P147NThinF_IMG_20151203_150132_cell_78.png,1
1383,C59P20thinF_IMG_20150803_112858_cell_63.png,1
1384,C239ThinF_IMG_20151127_113253_cell_80.png,1
1385,C7NthinF_IMG_20150611_105444_cell_179.png,1
1386,C84P45ThinF_IMG_20150818_104849_cell_7.png,1
1387,C120P81ThinF_IMG_20151002_130407_cell_59.png,1
1388,C93P54ThinF_IMG_20150821_163640_cell_95.png,1
1389,C218ThinF_IMG_20151106_144001_cell_162.png,1
1390,C80P41ThinF_IMG_20150817_110348_cell_128.png,1
1391,C57P18thinF_IMG_20150729_110457_cell_2.png,1
1392,C160P121ThinF_IMG_20151116_094509_cell_49.png,1
1393,C151P112ThinF_IMG_20151115_122342_cell_49.png,1
1394,C133P94ThinF_IMG_20151004_155144_cell_139.png,1
1395,C153P114ThinF_IMG_20151115_135639_cell_288.png,1
1396,C52P13thinF_IMG_20150725_124830_cell_67.png,1
1397,C151P112ThinF_IMG_20151115_121942_cell_62.png,1
1398,C107P68ThinF_IMG_20150924_222630_cell_143.png,1
1399,C101P62ThinF_IMG_20150918_151507_cell_66.png,1
1400,C125P86ThinF_IMG_20151004_102053_cell_100.png,1
1401,C156P117ThinF_IMG_20151115_154022_cell_72.png,1
1402,C186P147NThinF_IMG_20151203_150408_cell_165.png,1
1403,C136P97ThinF_IMG_20151005_141946_cell_122.png,1
1404,C151P112ThinF_IMG_20151115_121843_cell_203.png,1
1405,C189P150ThinF_IMG_20151203_142224_cell_84.png,1
1406,C46P7ThinF_IMG_20151130_205756_cell_120.png,1
1407,C130P91ThinF_IMG_20151004_141428_cell_137.png,1
1408,C118P79ThinF_IMG_20151002_105735_cell_10.png,1
1409,C80P41ThinF_IMG_20150817_110608_cell_120.png,1
1410,C204ThinF_IMG_20151029_110627_cell_166.png,1
1411,C33P1thinF_IMG_20150619_121102a_cell_159.png,1
1412,C99P60ThinF_IMG_20150918_141351_cell_126.png,1
1413,C69P30N_ThinF_IMG_20150819_140143_cell_131.png,1
1414,C144P105ThinF_IMG_20151015_155149_cell_307.png,1
1415,C142P103ThinF_IMG_20151005_222255_cell_88.png,1
1416,C133P94ThinF_IMG_20151004_154351_cell_44.png,1
1417,C48P9thinF_IMG_20150721_161055_cell_186.png,1
1418,C234ThinF_IMG_20151112_162940_cell_162.png,1
1419,C97P58ThinF_IMG_20150917_152225_cell_28.png,1
1420,C205ThinF_IMG_20151106_151711_cell_140.png,1
1421,C165P126ThinF_IMG_20151117_164432_cell_56.png,1
1422,C68P29N_ThinF_IMG_20150819_133447_cell_178.png,1
1423,C151P112ThinF_IMG_20151115_121942_cell_98.png,1
1424,C129P90ThinF_IMG_20151004_133538_cell_66.png,1
1425,C68P29N_ThinF_IMG_20150819_134830_cell_15.png,1
1426,C100P61ThinF_IMG_20150918_145938_cell_67.png,1
1427,C65P26N_ThinF_IMG_20150818_154714_cell_41.png,1
1428,C118P79ThinF_IMG_20151002_105018_cell_142.png,1
1429,C116P77ThinF_IMG_20150930_171739_cell_75.png,1
1430,C136P97ThinF_IMG_20151005_143329_cell_93.png,1
1431,C205ThinF_IMG_20151106_151514_cell_224.png,1
1432,C116P77ThinF_IMG_20150930_171558_cell_99.png,1
1433,C39P4thinF_original_IMG_20150622_105335_cell_31.png,1
1434,C88P49ThinF_IMG_20150820_150724_cell_199.png,1
1435,C65P26N_ThinF_IMG_20150818_154624_cell_169.png,1
1436,C39P4thinF_original_IMG_20150622_114804_cell_2.png,1
1437,C140P101ThinF_IMG_20151005_210207_cell_164.png,1
1438,C106P67ThinF_IMG_20150924_103636_cell_94.png,1
1439,C176P137NThinF_IMG_20151201_120845_cell_43.png,1
1440,C233ThinF_IMG_20151112_160129_cell_61.png,1
1441,C111P72ThinF_IMG_20150930_113210_cell_171.png,1
1442,C132P93ThinF_IMG_20151004_153030_cell_27.png,1
1443,C45P6ThinF_IMG_20151130_160409_cell_190.png,1
1444,C215ThinF_IMG_20151106_133643_cell_205.png,1
1445,C116P77ThinF_IMG_20150930_171558_cell_128.png,1
1446,C55P16thinF_IMG_20150728_123510_cell_22.png,1
1447,C235ThinF_IMG_20151112_164834_cell_10.png,1
1448,C186P147NThinF_IMG_20151203_150808_cell_144.png,1
1449,C123P84ThinF_IMG_20151002_152330_cell_196.png,1
1450,C111P72ThinF_IMG_20150930_112609_cell_88.png,1
1451,C132P93ThinF_IMG_20151004_151811_cell_25.png,1
1452,C116P77ThinF_IMG_20150930_171635_cell_114.png,1
1453,C122P83ThinF_IMG_20151002_144341_cell_60.png,1
1454,C206ThinF_IMG_20151029_140538_cell_278.png,1
1455,C84P45ThinF_IMG_20150818_101056_cell_105.png,1
1456,C87P48ThinF_IMG_20150820_132327_cell_102.png,1
1457,C68P29N_ThinF_IMG_20150819_134712_cell_29.png,1
1458,C236ThinF_IMG_20151127_102428_cell_175.png,1
1459,C59P20thinF_IMG_20150803_113139_cell_2.png,1
1460,C64P25N_ThinF_IMG_20150818_153517_cell_130.png,1
1461,C179P140ThinF_IMG_20151127_153436_cell_46.png,1
1462,C163P124ThinF_IMG_20151116_111742_cell_248.png,1
1463,C170P131ThinF_IMG_20151119_120019_cell_208.png,1
1464,C39P4thinF_original_IMG_20150622_105554_cell_21.png,1
1465,C57P18thinF_IMG_20150729_111518_cell_23.png,1
1466,C180P141NThinF_IMG_20151201_163751_cell_166.png,1
1467,C184P145ThinF_IMG_20151203_102543_cell_167.png,1
1468,C89P50ThinF_IMG_20150820_162504_cell_62.png,1
1469,C189P150ThinF_IMG_20151203_140902_cell_121.png,1
1470,C168P129ThinF_IMG_20151118_161940_cell_160.png,1
1471,C129P90ThinF_IMG_20151004_134700_cell_19.png,1
1472,C47P8thinOriginalOlympusCX21_IMG_20150717_173515_cell_92.png,1
1473,C87P48ThinF_IMG_20150820_144855_cell_84.png,1
1474,C211ThinF_IMG_20151029_164451_cell_230.png,1
1475,C108P69ThinF_IMG_20150924_224616_cell_163.png,1
1476,C56P17thinF_IMG_20150728_160623_cell_20.png,1
1477,C187P148NThinF_IMG_20151203_154249_cell_19.png,1
1478,C182P143NThinF_IMG_20151201_172257_cell_178.png,1
1479,C175P136NThinF_IMG_20151127_142009_cell_214.png,1
1480,C68P29N_ThinF_IMG_20150819_133236_cell_171.png,1
1481,C241NThinF_IMG_20151207_124240_cell_18.png,1
1482,C146P107ThinF_IMG_20151018_135846_cell_222.png,1
1483,C88P49ThinF_IMG_20150820_151626_cell_188.png,1
1484,C201ThinF_IMG_20150930_143129_cell_212.png,1
1485,C189P150ThinF_IMG_20151203_141615_cell_91.png,1
1486,C116P77ThinF_IMG_20150930_171954_cell_73.png,1
1487,C78P39ThinF_IMG_20150606_104106_cell_170.png,1
1488,C70P31_ThinF_IMG_20150813_131330_cell_83.png,1
1489,C175P136NThinF_IMG_20151127_142009_cell_117.png,1
1490,C141P102ThinF_IMG_20151005_214033_cell_105.png,1
1491,C186P147NThinF_IMG_20151203_150322_cell_90.png,1
1492,C182P143NThinF_IMG_20151201_172842_cell_46.png,1
1493,C184P145ThinF_IMG_20151203_103114_cell_164.png,1
1494,C168P129ThinF_IMG_20151118_153739_cell_170.png,1
1495,C92P53ThinF_IMG_20150821_150457_cell_163.png,1
1496,C168P129ThinF_IMG_20151118_160845_cell_154.png,1
1497,C134P95ThinF_IMG_20151005_122449_cell_133.png,1
1498,C48P9thinF_IMG_20150721_160406_cell_196.png,1
1499,C179P140ThinF_IMG_20151127_153852_cell_1.png,1
1500,C133P94ThinF_IMG_20151004_153930_cell_114.png,1
1501,C7NthinF_IMG_20150611_105043_cell_59.png,1
1502,C174P135NThinF_IMG_20151127_135640_cell_183.png,1
1503,C158P119ThinF_IMG_20151115_181436_cell_152.png,1
1504,C99P60ThinF_IMG_20150918_141857_cell_8.png,1
1505,C42P5thin_original_IMG_20150623_135746_cell_140.png,1
1506,C126P87ThinF_IMG_20151004_105342_cell_30.png,1
1507,C89P50ThinF_IMG_20150820_162153_cell_191.png,1
1508,C132P93ThinF_IMG_20151004_152505_cell_123.png,1
1509,C48P9thinF_IMG_20150721_161412_cell_197.png,1
1510,C183P144NThinF_IMG_20151201_223208_cell_119.png,1
1511,C70P31_ThinF_IMG_20150813_131022_cell_91.png,1
1512,C59P20thinF_IMG_20150803_112733_cell_45.png,1
1513,C39P4thinF_original_IMG_20150622_105335_cell_2.png,1
1514,C119P80ThinF_IMG_20151002_124345_cell_151.png,1
1515,C132P93ThinF_IMG_20151004_152505_cell_156.png,1
1516,C80P41ThinF_IMG_20150817_112329_cell_8.png,1
1517,C217ThinF_IMG_20151106_141500_cell_118.png,1
1518,C141P102ThinF_IMG_20151005_215711_cell_49.png,1
1519,C176P137NThinF_IMG_20151201_122444_cell_7.png,1
1520,C63P24N_ThinF_IMG_20150818_144456_cell_117.png,1
1521,C107P68ThinF_IMG_20150924_221632_cell_170.png,1
1522,C184P145ThinF_IMG_20151203_104153_cell_128.png,1
1523,C39P4thinF_original_IMG_20150622_111723_cell_85.png,1
1524,C85P46ThinF_IMG_20150820_110040_cell_235.png,1
1525,C103P64ThinF_IMG_20150918_164250_cell_128.png,1
1526,C120P81ThinF_IMG_20151002_131120_cell_110.png,1
1527,C57P18thinF_IMG_20150729_110134_cell_140.png,1
1528,C182P143NThinF_IMG_20151201_171950_cell_158.png,1
1529,C184P145ThinF_IMG_20151203_104440_cell_45.png,1
1530,C150P111ThinF_IMG_20151115_115922_cell_24.png,1
1531,C97P58ThinF_IMG_20150917_152225_cell_4.png,1
1532,C46P7ThinF_IMG_20151130_205756_cell_134.png,1
1533,C129P90ThinF_IMG_20151004_133538_cell_75.png,1
1534,C80P41ThinF_IMG_20150817_110957_cell_130.png,1
1535,C184P145ThinF_IMG_20151203_104153_cell_159.png,1
1536,C230ThinF_IMG_20151112_150329_cell_255.png,1
1537,C132P93ThinF_IMG_20151004_152045_cell_116.png,1
1538,C86P47ThinF_IMG_20150820_125057_cell_35.png,1
1539,C51AP12thinF_IMG_20150724_154330_cell_108.png,1
1540,C48P9thinF_IMG_20150721_161055_cell_199.png,1
1541,C221ThinF_IMG_20151106_160653_cell_94.png,1
1542,C88P49ThinF_IMG_20150820_150724_cell_190.png,1
1543,C46P7ThinF_IMG_20151130_205558_cell_86.png,1
1544,C74P35_ThinF_IMG_20150815_114555_cell_30.png,1
1545,C132P93ThinF_IMG_20151004_152642_cell_22.png,1
1546,C136P97ThinF_IMG_20151005_142437_cell_119.png,1
1547,C83P44ThinF_IMG_20150817_133355_cell_147.png,1
1548,C6NThinF_IMG_20150609_122547_cell_139.png,1
1549,C201ThinF_IMG_20150930_142848_cell_241.png,1
1550,C170P131ThinF_IMG_20151119_120111_cell_173.png,1
1551,C222ThinF_IMG_20151115_150925_cell_215.png,1
1552,C51AP12thinF_IMG_20150724_154243_cell_119.png,1
1553,C165P126ThinF_IMG_20151117_172356_cell_33.png,1
1554,C80P41ThinF_IMG_20150817_111246_cell_25.png,1
1555,C149P110ThinF_IMG_20151115_114729_cell_261.png,1
1556,C174P135NThinF_IMG_20151127_135512_cell_179.png,1
1557,C130P91ThinF_IMG_20151004_141428_cell_131.png,1
1558,C93P54ThinF_IMG_20150821_163452_cell_205.png,1
1559,C182P143NThinF_IMG_20151201_171950_cell_169.png,1
1560,C113P74ThinF_IMG_20150930_135904_cell_18.png,1
1561,C128P89ThinF_IMG_20151004_131231_cell_142.png,1
1562,C37BP2_thinF_IMG_20150620_133111a_cell_69.png,1
1563,C80P41ThinF_IMG_20150817_111544_cell_141.png,1
1564,C83P44ThinF_IMG_20150817_140045_cell_130.png,1
1565,C63P24N_ThinF_IMG_20150818_144456_cell_11.png,1
1566,C80P41ThinF_IMG_20150817_111121_cell_137.png,1
1567,C132P93ThinF_IMG_20151004_152505_cell_31.png,1
1568,C176P137NThinF_IMG_20151201_122811_cell_29.png,1
1569,C154P115ThinF_IMG_20151115_141407_cell_130.png,1
1570,C77P38ThinF_IMG_20150602_143650_cell_14.png,1
1571,C48P9thinF_IMG_20150721_164129_cell_36.png,1
1572,C205ThinF_IMG_20151106_151514_cell_12.png,1
1573,C70P31_ThinF_IMG_20150813_130332_cell_4.png,1
1574,C214ThinF_IMG_20151106_114611_cell_9.png,1
1575,C231ThinF_IMG_20151112_153246_cell_152.png,1
1576,C60P21thinF_IMG_20150804_105955_cell_133.png,1
1577,C155P116ThinF_IMG_20151115_142805_cell_175.png,1
1578,C90P51ThinF_IMG_20150821_115310_cell_110.png,1
1579,C84P45ThinF_IMG_20150818_104156_cell_124.png,1
1580,C210ThinF_IMG_20151029_162934_cell_136.png,1
1581,C159P120ThinF_IMG_20151115_185541_cell_184.png,1
1582,C50P11thinF_IMG_20150724_115749_cell_73.png,1
1583,C206ThinF_IMG_20151029_140917_cell_225.png,1
1584,C55P16thinF_IMG_20150728_123237_cell_1.png,1
1585,C231ThinF_IMG_20151112_153147_cell_151.png,1
1586,C180P141NThinF_IMG_20151201_165453_cell_20.png,1
1587,C97P58ThinF_IMG_20150917_151437_cell_55.png,1
1588,C54P15thinF_IMG_20150728_105949_cell_47.png,1
1589,C70P31_ThinF_IMG_20150819_142703_cell_10.png,1
1590,C129P90ThinF_IMG_20151004_134520_cell_125.png,1
1591,C116P77ThinF_IMG_20150930_171448_cell_99.png,1
1592,C113P74ThinF_IMG_20150930_134614_cell_90.png,1
1593,C76P37ThinF_IMG_20150815_172902_cell_135.png,1
1594,C97P58ThinF_IMG_20150917_151437_cell_168.png,1
1595,C233ThinF_IMG_20151112_161119_cell_4.png,1
1596,C173P134NThinF_IMG_20151130_115339_cell_122.png,1
1597,C81P42ThinF_IMG_20150817_121113_cell_176.png,1
1598,C93P54ThinF_IMG_20150821_163452_cell_163.png,1
1599,C129P90ThinF_IMG_20151004_133244_cell_106.png,1
1600,C99P60ThinF_IMG_20150918_141314_cell_121.png,1
1601,C99P60ThinF_IMG_20150918_141520_cell_100.png,1
1602,C100P61ThinF_IMG_20150918_144104_cell_171.png,1
1603,C68P29N_ThinF_IMG_20150819_133447_cell_136.png,1
1604,C241NThinF_IMG_20151207_124643_cell_158.png,1
1605,C148P109ThinF_IMG_20151115_112253_cell_221.png,1
1606,C135P96ThinF_IMG_20151005_124444_cell_27.png,1
1607,C112P73ThinF_IMG_20150930_131659_cell_143.png,1
1608,C183P144NThinF_IMG_20151201_222917_cell_152.png,1
1609,C123P84ThinF_IMG_20151002_152144_cell_184.png,1
1610,C143P104ThinF_IMG_20151005_225413_cell_180.png,1
1611,C116P77ThinF_IMG_20150930_171844_cell_105.png,1
1612,C78P39ThinF_IMG_20150606_104426_cell_152.png,1
